sl_buffer_mult,eval_dt,code,direction,entry,tp,sl,exit,result,pnl_pct,rr_real,mfe_pct,mae_pct,d1_ohlc_pct,d2_ohlc_pct,d3_ohlc_pct,d4_ohlc_pct,d5_ohlc_pct,cumulative_ohlc,ma_divergence,trend_aligned,swing_rank
1.0,2025-12-11,4506,買い,2318.0,2727.4,2173.7,2279.0,forced_loss,-1.68,-0.27,3.15,5.16,-7.032,-3.883,-1.877,-7.765,-7.463,-28.02,25.362,True,5
1.0,2025-12-11,6702,買い,4159.0,4305.5,4060.7,4202.0,forced_win,1.03,0.44,2.09,0.65,2.188,4.424,3.174,3.27,2.428,15.484,7.02,True,6
1.0,2025-12-11,5706,買い,18300.0,21194.4,17152.0,17152.0,loss,-6.27,-1.0,0.27,6.34,-3.907,-14.481,-25.437,-21.858,-18.033,-83.716,27.837,True,7
1.0,2025-12-11,9983,買い,56000.0,58378.7,54678.3,56390.0,forced_win,0.7,0.3,2.79,1.09,3.696,5.554,3.536,4.393,2.375,19.554,9.0,True,8
1.0,2025-12-11,9501,買い,636.3,761.4,590.4,642.1,forced_win,0.91,0.13,6.3,3.5,8.188,10.467,4.243,-4.793,1.21,19.315,4.338,True,9
1.0,2025-12-11,6857,買い,20980.0,22197.9,19963.7,19963.7,loss,-4.84,-1.0,1.22,7.46,-2.336,-19.566,-23.236,-22.688,-32.007,-99.833,19.123,True,10
1.0,2025-12-12,7003,買い,5648.0,6278.4,5306.5,5306.5,loss,-6.05,-1.0,1.31,6.67,0.903,-12.925,-20.485,-24.646,-19.511,-76.664,18.661,True,1
1.0,2025-12-12,8306,買い,2513.0,2552.2,2460.1,2552.2,win,1.56,0.74,1.79,0.02,3.561,-0.358,-7.819,-9.073,-8.038,-21.727,3.574,True,2
1.0,2025-12-12,6701,買い,5426.0,5927.1,5250.3,5436.0,forced_win,0.18,0.06,2.58,2.4,2.82,-1.603,3.502,-5.05,-0.203,-0.534,13.075,True,3
1.0,2025-12-12,8035,買い,30800.0,35016.6,29585.5,31200.0,forced_win,1.3,0.33,2.21,2.4,2.857,2.013,3.052,-4.318,2.825,6.429,14.347,True,4
1.0,2025-12-12,7269,買い,2282.0,2422.8,2225.0,2332.5,forced_win,2.21,0.89,3.72,0.0,4.492,6.442,5.762,5.675,6.223,28.593,5.135,True,5
1.0,2025-12-12,6758,買い,4142.0,4286.6,4024.7,4024.7,loss,-2.83,-1.0,1.5,3.98,0.917,-2.149,-8.45,-7.122,-9.947,-26.75,2.406,True,6
1.0,2025-12-12,6702,買い,4178.0,4216.0,4080.9,4216.0,win,0.91,0.39,1.63,0.17,3.04,1.795,1.891,1.053,8.114,15.893,7.031,True,7
1.0,2025-12-12,6501,買い,4900.0,5103.9,4752.4,4911.0,forced_win,0.22,0.07,1.47,2.53,0.122,-1.449,1.408,-4.612,0.816,-3.714,10.195,True,8
1.0,2025-12-12,2914,買い,5800.0,5864.6,5712.3,5774.0,forced_loss,-0.45,-0.3,0.88,0.74,1.5,1.5,0.379,-1.155,-0.207,2.017,11.177,True,9
1.0,2025-12-12,9983,買い,56440.0,58378.7,55117.0,56350.0,forced_loss,-0.16,-0.07,1.84,0.82,3.172,1.169,2.02,0.018,-0.035,6.343,8.767,True,10
1.0,2025-12-15,4506,買い,2340.0,2498.8,2194.0,2283.5,forced_loss,-2.41,-0.39,2.18,5.68,-4.679,-10.513,-10.214,-7.778,-6.239,-39.423,24.214,True,1
1.0,2025-12-15,6701,買い,5381.0,5927.1,5211.2,5392.0,forced_win,0.2,0.06,3.44,1.58,0.892,6.04,-2.583,2.304,1.245,7.898,12.758,True,2
1.0,2025-12-15,6758,買い,4203.0,4378.8,4085.9,4085.9,loss,-2.79,-1.0,0.02,3.35,-6.472,-12.681,-11.373,-14.157,-16.155,-60.837,2.262,True,3
1.0,2025-12-15,6762,買い,2205.0,2530.4,2122.4,2230.0,forced_win,1.13,0.3,1.97,2.45,1.701,1.088,-0.952,0.272,3.084,5.193,7.477,True,4
1.0,2025-12-15,7269,買い,2335.0,2422.8,2275.2,2355.5,forced_win,0.88,0.34,1.88,1.48,-0.514,-1.178,-1.263,-0.728,2.548,-1.135,5.252,True,5
1.0,2025-12-15,5802,買い,6350.0,7623.5,6028.5,6761.0,forced_win,6.47,1.28,6.52,4.99,-2.882,-2.724,-11.071,-3.165,15.496,-4.346,24.577,True,6
1.0,2025-12-15,8306,買い,2572.5,2660.4,2518.7,2518.7,loss,-2.09,-1.0,0.14,3.71,-7.289,-14.577,-15.802,-14.791,-8.688,-61.147,3.74,True,7
1.0,2025-12-15,5801,買い,9286.0,11041.4,8765.8,9770.0,forced_win,5.21,0.93,5.21,4.79,-5.438,-4.717,-8.4,-2.574,12.912,-8.217,3.152,True,8
1.0,2025-12-15,9433,買い,2702.0,2759.3,2662.2,2694.0,forced_loss,-0.3,-0.2,1.22,0.78,1.295,0.37,0.574,1.776,-0.259,3.756,5.633,True,9
1.0,2025-12-15,7013,買い,2906.0,3126.0,2795.0,2795.0,loss,-3.82,-1.0,1.2,6.69,-1.961,-6.951,-15.554,-11.734,-10.065,-46.266,6.224,True,10
1.0,2025-12-16,8035,買い,31200.0,33139.9,30008.5,33139.9,win,6.22,1.63,7.18,3.65,-0.833,-8.109,-1.058,17.564,17.724,25.288,12.69,True,1
1.0,2025-12-16,6701,買い,5509.0,5748.1,5343.8,5343.8,loss,-3.0,-1.0,1.03,3.87,-1.071,-9.494,-4.72,-5.754,-5.427,-26.466,12.499,True,2
1.0,2025-12-16,5802,買い,6311.0,7112.8,5999.7,6608.0,forced_win,4.71,0.95,7.18,4.41,-0.887,-9.285,-1.331,17.446,14.087,20.029,24.355,True,3
1.0,2025-12-16,4506,買い,2215.5,2727.4,2069.3,2310.5,forced_win,4.29,0.65,6.25,0.38,5.755,6.071,8.644,10.269,13.451,44.189,23.853,True,4
1.0,2025-12-16,6758,買い,4019.0,4378.8,3904.9,4069.0,forced_win,1.24,0.44,1.67,1.72,0.473,1.841,-1.07,-3.16,2.438,0.523,2.162,True,5
1.0,2025-12-16,7013,買い,2890.5,3126.0,2778.6,2778.6,loss,-3.87,-1.0,0.05,6.19,-5.38,-14.029,-10.189,-8.511,-7.386,-45.494,5.687,True,6
1.0,2025-12-16,9983,買い,57100.0,59328.0,55741.0,56990.0,forced_loss,-0.19,-0.08,1.12,1.96,-1.471,-3.45,-3.503,1.156,-0.175,-7.443,8.323,True,7
1.0,2025-12-16,6501,買い,4859.0,5385.6,4707.5,5011.0,forced_win,3.13,1.0,4.53,1.71,3.951,-2.12,3.355,10.414,9.076,24.676,9.28,True,8
1.0,2025-12-16,7741,買い,23620.0,25245.1,23040.3,23940.0,forced_win,1.35,0.55,2.92,1.12,0.656,-0.423,4.064,5.377,4.784,14.458,5.971,True,9
1.0,2025-12-16,8058,買い,3601.0,3999.4,3527.9,3568.0,forced_loss,-0.92,-0.45,1.58,1.42,-0.916,0.611,1.055,1.805,-1.694,0.861,3.172,True,10
1.0,2025-12-17,6981,買い,3120.0,3399.6,3024.3,3164.0,forced_win,1.41,0.46,4.68,0.03,3.59,6.538,9.808,7.404,4.84,32.179,9.513,True,1
1.0,2025-12-17,6701,買い,5308.0,5748.1,5143.8,5400.0,forced_win,1.73,0.56,3.24,0.23,1.507,6.462,5.388,5.727,6.33,25.414,12.107,True,2
1.0,2025-12-17,4506,買い,2218.0,2498.8,2072.4,2329.0,forced_win,5.0,0.76,6.24,0.32,5.726,8.296,9.919,13.097,14.518,51.555,23.778,True,3
1.0,2025-12-17,6857,買い,18480.0,21264.7,17482.0,20160.0,forced_win,9.09,1.68,9.66,0.11,4.248,11.201,23.539,21.077,26.055,86.12,15.309,True,4
1.0,2025-12-17,8035,買い,30220.0,33139.9,29052.9,33139.9,win,9.66,2.5,10.66,0.53,1.357,8.637,27.862,28.028,30.874,96.757,11.685,True,5
1.0,2025-12-17,4519,買い,8101.0,8719.9,7873.4,8266.0,forced_win,2.04,0.72,4.58,0.01,3.691,7.308,6.863,8.9,8.653,35.415,12.868,True,6
1.0,2025-12-17,6501,買い,4819.0,5103.9,4671.5,4988.0,forced_win,3.51,1.15,5.4,0.89,0.353,5.873,12.99,11.641,10.625,41.482,8.794,True,7
1.0,2025-12-17,7013,買い,2750.0,3126.0,2639.4,2808.0,forced_win,2.11,0.52,3.93,1.4,0.582,4.618,6.382,7.564,7.691,26.836,5.168,True,8
1.0,2025-12-17,9983,買い,56440.0,59328.0,55108.8,56480.0,forced_win,0.07,0.03,2.3,0.82,0.018,-0.035,4.678,3.331,1.86,9.851,7.953,True,9
1.0,2025-12-17,6762,買い,2163.0,2452.0,2080.2,2200.5,forced_win,1.73,0.45,5.13,0.55,4.854,6.103,8.969,12.552,7.42,39.898,6.135,True,10
1.0,2025-12-18,8058,買い,3628.0,3792.7,3549.0,3549.0,loss,-2.18,-1.0,0.83,3.2,-1.185,-0.441,-3.914,-8.104,-8.682,-22.326,2.8,True,1
1.0,2025-12-18,5801,買い,9250.0,10286.4,8749.3,10140.0,forced_win,9.62,1.78,10.59,1.92,-1.416,14.13,18.627,25.686,27.849,84.876,2.298,True,2
1.0,2025-12-18,6981,買い,3180.0,3399.6,3085.9,3168.0,forced_loss,-0.38,-0.13,2.7,1.07,0.755,3.962,1.604,-0.912,-0.283,5.126,9.152,True,3
1.0,2025-12-18,5803,買い,2689.2,3275.2,2517.5,2936.7,forced_win,9.2,1.44,12.98,0.37,7.313,27.208,29.997,35.172,29.036,128.726,8.563,True,4
1.0,2025-12-18,8306,買い,2425.0,2580.6,2367.8,2484.5,forced_win,2.45,1.04,4.21,0.31,2.557,9.031,10.66,8.351,7.01,37.608,4.23,True,5
1.0,2025-12-18,4506,買い,2281.0,2498.8,2139.3,2353.0,forced_win,3.16,0.51,3.81,2.17,-0.219,1.359,4.45,5.831,8.856,20.276,23.487,True,6
1.0,2025-12-18,8411,買い,5617.0,5891.5,5484.3,5698.0,forced_win,1.44,0.61,3.15,0.16,1.727,6.053,7.744,5.928,4.7,26.153,7.531,True,7
1.0,2025-12-18,6701,買い,5414.0,5748.1,5250.3,5422.0,forced_win,0.15,0.05,1.22,1.22,0.462,-0.591,-0.259,0.332,-0.443,-0.499,11.637,True,8
1.0,2025-12-18,7013,買い,2769.0,3126.0,2660.6,2790.0,forced_win,0.76,0.19,3.21,0.54,2.528,4.28,5.453,5.58,2.347,20.188,4.711,True,9
1.0,2025-12-18,4519,買い,8295.0,8574.8,8069.1,8329.0,forced_win,0.41,0.15,2.13,1.27,0.121,-0.313,1.676,1.435,0.325,3.243,12.857,True,10
1.0,2025-12-19,8766,売り,5997.0,5770.6,6124.4,5770.6,win,3.77,1.78,3.79,0.02,6.053,5.253,8.388,9.738,9.988,39.42,-5.729,True,1
1.0,2025-12-19,6861,売り,56440.0,54770.8,57675.6,57675.6,loss,-2.19,-1.0,0.66,2.73,-0.85,-6.467,-6.361,-4.624,-3.845,-22.147,-3.611,True,2
1.0,2025-12-19,7267,売り,1573.0,1500.4,1606.7,1540.5,forced_win,2.07,0.97,2.16,1.37,-1.907,1.017,2.765,2.606,5.149,9.631,-2.239,True,3
1.0,2025-12-22,8766,売り,5869.0,5888.8,5996.0,5888.8,win,-0.34,-0.16,0.24,0.85,-1.176,2.028,3.408,3.663,2.334,10.257,-5.61,True,1
1.0,2025-12-22,6861,売り,57300.0,54770.8,58553.1,57160.0,forced_win,0.24,0.11,1.31,1.55,-1.867,-1.763,-0.052,0.716,1.71,-1.257,-3.605,True,2
1.0,2025-12-22,7267,売り,1579.0,1528.2,1612.1,1541.0,forced_win,2.41,1.15,3.01,0.32,2.153,3.895,3.737,6.27,7.631,23.686,-2.189,True,3
1.0,2025-12-22,6146,売り,47330.0,42902.1,49294.0,47750.0,forced_loss,-0.89,-0.21,1.77,3.89,2.747,0.761,-3.064,-7.564,-5.176,-12.297,-3.34,True,4
1.0,2025-12-22,4568,売り,3300.0,3129.5,3403.4,3403.4,loss,-3.13,-1.0,0.45,4.3,-1.606,-4.909,-9.485,-12.364,-7.818,-36.182,-2.43,True,5
1.0,2025-12-22,9501,売り,667.5,408.0,705.5,650.0,forced_win,2.62,0.46,4.0,1.53,0.839,5.184,3.88,8.734,8.869,27.506,-2.705,True,6
1.0,2025-12-22,7203,売り,3479.0,2825.0,3548.9,3364.0,forced_win,3.31,1.64,3.65,0.0,3.823,8.939,9.256,8.364,9.629,40.011,3.388,False,7
1.0,2025-12-22,8053,売り,5430.0,3685.0,5539.6,5493.0,forced_loss,-1.16,-0.57,0.53,1.68,-1.492,-0.11,-1.934,-0.166,-3.02,-6.722,7.85,False,8
1.0,2025-12-23,8766,売り,5855.0,5534.3,5986.3,5817.0,forced_win,0.65,0.29,1.45,0.65,1.315,2.699,2.955,1.623,1.093,9.684,-5.56,True,1
1.0,2025-12-23,7267,売り,1568.0,1528.2,1601.4,1528.2,win,2.54,1.19,2.87,0.03,1.818,1.658,4.209,5.58,6.888,20.153,-2.052,True,2
1.0,2025-12-23,9501,売り,660.5,408.0,697.2,657.3,forced_win,0.48,0.09,2.98,2.3,2.059,0.742,5.647,5.783,0.076,14.307,-3.743,True,3
1.0,2025-12-23,6861,売り,57280.0,55569.6,58547.9,56680.0,forced_win,1.05,0.47,1.27,1.59,-1.868,-0.157,0.611,1.606,2.706,2.898,-3.518,True,4
1.0,2025-12-23,4568,売り,3337.0,3129.5,3438.4,3438.4,loss,-3.04,-1.0,0.06,3.15,-1.528,-6.053,-8.9,-4.405,-1.319,-22.206,-2.571,True,5
1.0,2025-12-23,7203,売り,3418.0,2840.1,3488.0,3356.0,forced_win,1.81,0.89,1.93,0.06,3.745,4.067,3.16,4.447,4.623,20.041,3.479,False,6
1.0,2025-12-23,8053,売り,5454.0,3693.3,5559.6,5412.0,forced_win,0.77,0.4,0.97,1.23,1.21,-0.605,1.155,-1.687,1.063,1.137,7.9,False,7
1.0,2025-12-23,8031,売り,4598.0,2933.3,4687.4,4687.4,loss,-1.94,-1.0,1.46,2.26,2.458,2.479,1.936,-3.436,-3.893,-0.457,8.444,False,8
1.0,2025-12-24,6146,売り,47400.0,42902.1,49329.4,49329.4,loss,-4.07,-1.0,0.21,8.06,-2.616,-7.11,-4.726,-3.987,-19.937,-38.376,-3.929,True,1
1.0,2025-12-24,6594,売り,2050.0,1955.2,2124.0,2124.0,loss,-3.61,-1.0,0.24,4.63,-0.78,-3.317,-5.415,-10.098,-9.463,-29.073,-12.839,True,2
1.0,2025-12-24,6861,売り,57590.0,55569.6,58849.4,57180.0,forced_win,0.71,0.33,1.81,1.01,1.459,2.223,3.212,4.306,0.417,11.617,-3.32,True,3
1.0,2025-12-24,8766,売り,5832.0,5770.6,5961.0,5770.6,win,1.05,0.48,1.06,0.14,1.526,1.783,0.446,-0.086,-3.584,0.086,-5.508,True,4
1.0,2025-12-24,9501,売り,658.0,408.0,694.1,694.1,loss,-5.48,-1.0,2.61,9.12,-0.395,4.529,4.666,-1.064,-19.453,-11.717,-4.83,True,5
1.0,2025-12-24,9984,売り,4375.0,1844.8,4677.9,4677.9,loss,-6.92,-1.0,1.14,7.63,-0.2,-4.8,-5.394,-2.446,-16.229,-29.069,-11.627,True,6
1.0,2025-12-24,4568,売り,3390.0,3251.4,3487.8,3487.8,loss,-2.88,-1.0,1.74,4.37,-1.268,-4.071,0.354,3.392,-8.791,-10.383,-2.669,True,7
1.0,2025-12-24,4502,売り,4860.0,4466.8,4933.7,4933.7,loss,-1.52,-1.0,0.8,1.95,0.638,0.165,-2.654,-0.103,-3.436,-5.391,2.314,False,8
1.0,2025-12-24,7182,売り,2127.0,1706.9,2176.6,2176.6,loss,-2.33,-1.0,0.66,4.3,-0.423,-3.362,-10.132,-11.73,-19.441,-45.087,6.321,False,9
1.0,2025-12-24,8053,売り,5472.0,3703.5,5574.7,5574.7,loss,-1.88,-1.0,1.3,2.81,0.384,2.138,-0.694,2.047,-5.647,-1.773,8.055,False,10
1.0,2025-12-25,7012,買い,2147.0,2405.9,2060.5,2060.5,loss,-4.03,-1.0,0.51,4.8,-2.422,-7.08,-10.666,7.825,28.319,15.976,3.228,True,1
1.0,2025-12-25,8725,買い,3638.0,3828.3,3558.4,3828.3,win,5.23,2.39,6.18,0.91,-1.127,2.144,4.508,9.511,16.08,31.116,4.587,True,2
1.0,2025-12-25,6701,買い,5443.0,5748.1,5292.7,5292.7,loss,-2.76,-1.0,0.2,3.25,-2.866,-7.496,-6.816,-2.205,11.556,-7.827,8.456,True,3
1.0,2025-12-25,7003,買い,5500.0,6278.4,5181.3,5787.0,forced_win,5.22,0.9,6.0,1.49,-0.891,6.382,4.509,10.036,13.982,34.018,12.743,True,4
1.0,2025-12-25,9983,買い,56400.0,58378.7,55202.7,58378.7,win,3.51,1.65,3.56,0.32,3.457,0.816,2.11,5.993,8.44,20.816,6.559,True,5
1.0,2025-12-25,5802,買い,6574.0,7112.8,6269.2,6269.2,loss,-4.64,-1.0,0.0,5.42,-10.268,-8.929,-11.241,3.423,-2.282,-29.297,20.703,True,6
1.0,2025-12-25,6981,買い,3189.0,3399.6,3105.4,3332.0,forced_win,4.48,1.71,6.33,0.66,0.69,0.376,4.139,13.17,14.456,32.832,7.831,True,7
1.0,2025-12-25,8306,買い,2489.0,2580.6,2435.3,2580.6,win,3.68,1.71,5.52,0.62,-0.241,0.603,0.603,6.087,15.006,22.057,4.074,True,8
1.0,2025-12-25,6506,買い,4700.0,4967.5,4503.4,4967.5,win,5.69,1.36,7.45,1.49,-1.66,1.745,1.83,16.596,22.34,40.851,11.754,True,9
1.0,2025-12-25,6857,買い,19830.0,22197.9,18947.4,21555.0,forced_win,8.7,1.95,8.93,1.46,5.119,0.983,-2.37,16.314,24.433,44.478,10.58,True,10
1.0,2025-12-26,8725,買い,3630.0,3761.5,3553.8,3761.5,win,3.62,1.72,4.27,0.25,2.81,5.179,10.193,16.777,14.077,49.036,4.92,True,1
1.0,2025-12-26,7012,買い,2099.0,2405.9,2014.2,2324.0,forced_win,10.72,2.65,13.67,2.62,-0.381,-4.05,14.864,35.827,32.206,78.466,3.184,True,2
1.0,2025-12-26,9983,買い,57050.0,58378.7,55899.7,58378.7,win,2.33,1.16,2.38,1.45,-2.612,-1.332,2.507,4.926,0.754,4.242,6.504,True,3
1.0,2025-12-26,6701,買い,5339.0,5748.1,5192.5,5600.0,forced_win,4.89,1.78,7.04,1.37,-1.798,-1.105,3.596,17.625,15.115,33.433,7.925,True,4
1.0,2025-12-26,7003,買い,5499.0,6278.4,5184.4,6057.0,forced_win,10.15,1.77,11.93,0.04,6.438,4.564,10.093,14.039,26.314,61.448,11.921,True,5
1.0,2025-12-26,6857,買い,20125.0,21264.7,19270.1,21264.7,win,5.66,1.33,5.69,2.91,-3.429,-6.733,11.677,19.677,11.578,32.77,10.023,True,6
1.0,2025-12-26,5802,買い,6326.0,7112.8,6033.9,6647.0,forced_win,5.07,1.1,8.06,1.6,2.482,0.079,15.318,9.39,16.44,43.709,20.418,True,7
1.0,2025-12-26,8306,買い,2486.0,2580.6,2434.8,2580.6,win,3.8,1.85,5.65,0.5,0.965,0.965,6.456,15.386,16.794,40.567,4.179,True,8
1.0,2025-12-26,6981,買い,3190.0,3399.6,3110.1,3341.0,forced_win,4.73,1.89,6.3,0.69,0.282,4.044,13.072,14.357,13.386,45.141,7.681,True,9
1.0,2025-12-26,5803,買い,2902.5,3275.2,2750.4,3040.8,forced_win,4.77,0.91,7.38,0.55,4.823,2.354,14.241,17.772,15.274,54.465,3.363,True,10
1.0,2025-12-29,8725,買い,3691.0,3761.5,3617.2,3761.5,win,1.91,0.95,2.55,0.24,0.135,5.066,11.542,8.886,10.756,36.386,5.128,True,1
1.0,2025-12-29,2914,買い,5680.0,5864.6,5612.1,5612.1,loss,-1.2,-1.0,0.32,1.48,-1.092,-2.5,-2.817,-3.891,1.673,-8.627,9.135,True,2
1.0,2025-12-29,7012,買い,2063.0,2269.4,1980.8,2269.4,win,10.01,2.51,15.66,0.92,1.115,20.359,41.687,38.003,44.935,146.098,3.103,True,3
1.0,2025-12-29,5706,買い,17400.0,19353.4,16463.9,19353.4,win,11.23,2.09,18.07,1.01,3.247,18.707,26.897,39.511,45.431,133.793,16.092,True,4
1.0,2025-12-29,8306,買い,2488.5,2580.6,2439.5,2580.6,win,3.7,1.88,5.55,0.26,0.663,6.148,15.069,16.476,13.442,51.798,4.219,True,5
1.0,2025-12-29,6506,買い,4656.0,4967.5,4471.3,4967.5,win,6.69,1.69,8.46,0.13,4.682,19.588,25.387,21.671,17.332,88.66,12.137,True,6
1.0,2025-12-29,8411,買い,5682.0,5891.5,5564.6,5891.5,win,3.69,1.78,8.62,0.26,1.285,8.395,22.862,24.322,20.697,77.561,8.54,True,7
1.0,2025-12-29,6701,買い,5335.0,5748.1,5190.8,5642.0,forced_win,5.75,2.13,7.12,0.86,-0.881,3.824,17.863,15.351,16.457,52.615,7.206,True,8
1.0,2025-12-29,7003,買い,5610.0,6278.4,5306.6,6278.4,win,11.91,2.2,13.94,1.37,-1.462,3.957,7.825,19.857,34.92,65.098,10.747,True,9
1.0,2025-12-29,6503,買い,4587.0,4837.4,4469.9,4837.4,win,5.46,2.14,7.19,0.39,0.48,12.078,19.119,16.089,10.421,58.186,8.236,True,10
1.0,2025-12-30,6752,買い,2099.0,2154.2,2031.7,2031.7,loss,-3.21,-1.0,1.95,4.57,-1.62,1.572,-3.954,-11.22,-10.1,-25.322,9.01,True,1
1.0,2025-12-30,7012,買い,2146.0,2269.4,2064.8,2269.4,win,5.75,1.52,11.18,0.79,7.968,28.472,24.93,31.594,42.637,135.601,3.088,True,2
1.0,2025-12-30,2914,買い,5639.0,5864.6,5565.5,5777.0,forced_win,2.45,1.88,2.45,1.24,-0.337,-0.656,-1.738,3.866,5.71,6.845,8.816,True,3
1.0,2025-12-30,5802,買い,6525.0,6836.0,6232.1,6836.0,win,4.77,1.06,4.77,2.01,5.701,-0.046,6.789,-3.785,-12.352,-3.693,19.544,True,4
1.0,2025-12-30,1605,買い,3154.0,3265.7,3092.8,3092.8,loss,-1.94,-1.0,1.24,4.25,-1.332,2.315,-7.609,-9.765,-4.534,-20.926,9.032,True,5
1.0,2025-12-30,9983,買い,57400.0,58378.7,56240.3,58378.7,win,1.71,0.84,1.76,0.44,0.662,3.066,-1.08,-3.171,23.014,22.491,6.396,True,6
1.0,2025-12-30,6857,買い,20405.0,21264.7,19586.6,21264.7,win,4.21,1.05,4.24,0.61,7.4,15.29,7.302,-1.299,-3.847,24.847,8.882,True,7
1.0,2025-12-30,6701,買い,5370.0,5569.2,5228.0,5569.2,win,3.71,1.4,6.42,0.74,1.844,15.791,13.296,14.395,12.831,58.156,6.396,True,8
1.0,2025-12-30,6506,買い,4896.0,5098.0,4715.5,5098.0,win,4.13,1.12,5.02,0.61,3.922,9.436,5.903,1.777,5.964,27.002,12.413,True,9
1.0,2025-12-30,5706,買い,18170.0,19353.4,17241.1,19353.4,win,6.51,1.27,13.07,0.96,5.201,13.043,25.124,30.793,28.453,102.614,15.245,True,10
1.0,2026-01-05,7751,買い,4730.0,4810.6,4655.7,4655.7,loss,-1.57,-1.0,0.63,2.49,0.148,-3.171,-5.264,-4.165,-0.169,-12.622,3.451,True,1
1.0,2026-01-05,2914,買い,5635.0,5751.5,5562.6,5751.5,win,2.07,1.61,2.52,1.17,-0.444,-1.526,4.082,5.927,8.27,16.309,8.522,True,2
1.0,2026-01-05,6501,買い,5368.0,5103.9,5249.0,5249.0,loss,-2.22,-1.0,1.43,2.53,0.335,-3.037,-13.208,-14.922,-3.465,-34.296,5.539,True,3
1.0,2026-01-05,6752,買い,2100.0,2154.2,2034.9,2034.9,loss,-3.1,-1.0,1.9,4.62,1.429,-4.095,-11.357,-10.238,6.405,-17.857,9.212,True,4
1.0,2026-01-05,7012,買い,2292.0,2201.2,2213.2,2201.2,win,-3.96,-1.15,4.1,0.13,7.548,4.232,10.471,20.812,49.389,92.452,3.138,True,5
1.0,2026-01-05,1605,買い,3165.0,3265.7,3104.3,3104.3,loss,-1.92,-1.0,0.88,4.58,1.264,-8.626,-10.774,-5.561,-0.885,-24.581,8.639,True,6
1.0,2026-01-05,5802,買い,6643.0,6836.0,6356.2,6836.0,win,2.9,0.67,2.91,3.75,-5.374,1.34,-9.047,-17.462,-5.991,-36.535,19.092,True,7
1.0,2026-01-05,6857,買い,21345.0,21264.7,20563.3,21264.7,win,-0.38,-0.1,1.19,0.77,1.405,-6.231,-14.453,-16.889,7.73,-28.438,8.457,True,8
1.0,2026-01-05,4519,買い,8430.0,8574.8,8238.5,8238.5,loss,-2.27,-1.0,0.83,2.28,-2.954,-1.696,2.23,-0.297,1.708,-1.008,10.077,True,9
